date,canton,daily_tested,ncumul_tested,daily_conf,ncumul_conf,new_hosp,current_icu,current_vent,ncumul_released,daily_released,daily_deceased,ncumul_deceased,current_isolated,current_quarantined_total
2020-03-07,FR,,,0.0,7.0,,,,,,0.0,0.0,,
2020-03-08,FR,,,0.0,7.0,,,,,,0.0,0.0,,
2020-03-09,FR,,,2.0,9.0,,,,,,0.0,0.0,,
2020-03-10,FR,,,3.0,12.0,,,,,,0.0,0.0,,
2020-03-11,FR,,,4.0,16.0,,,,,,0.0,0.0,,
2020-03-12,FR,,,6.0,22.0,,,,,,0.0,0.0,,
2020-03-13,FR,,,6.0,28.0,,,,,,0.0,0.0,,
2020-03-14,FR,,,7.0,35.0,,,,,,0.0,0.0,,
2020-03-15,FR,,,4.0,39.0,,,,,,0.0,0.0,,
2020-03-16,FR,,,5.0,44.0,,,,,,0.0,0.0,,
2020-03-17,FR,,,14.0,58.0,,5.0,,,,0.0,0.0,,
2020-03-18,FR,,,27.0,85.0,,5.0,,,,0.0,0.0,,
2020-03-19,FR,,,24.0,109.0,,5.0,,,,1.0,1.0,,
2020-03-20,FR,,,34.0,143.0,,6.0,,,,0.0,1.0,,
2020-03-21,FR,,,23.0,166.0,,6.0,,,,1.0,2.0,,
2020-03-22,FR,,,37.0,203.0,,8.0,,,,1.0,3.0,,
2020-03-23,FR,,,22.0,225.0,,7.0,,,,1.0,4.0,,
2020-03-24,FR,,,29.0,254.0,,7.0,,,,2.0,6.0,,
2020-03-25,FR,,,38.0,292.0,,7.0,,,,0.0,6.0,,
2020-03-26,FR,,,16.0,308.0,,5.0,,,,5.0,11.0,,
2020-03-27,FR,,,62.0,370.0,,8.0,,,,3.0,14.0,,
2020-03-28,FR,,,53.0,423.0,,12.0,,,,1.0,15.0,,
2020-03-29,FR,,,21.0,444.0,,13.0,,,,0.0,15.0,,
2020-03-30,FR,,,35.0,479.0,,16.0,,,,2.0,17.0,,
2020-03-31,FR,,,14.0,493.0,,20.0,,,,3.0,20.0,,
2020-04-01,FR,,,35.0,528.0,,23.0,,,,3.0,23.0,,
2020-04-02,FR,,,25.0,553.0,,23.0,,,46.0,3.0,26.0,,
2020-04-03,FR,,,38.0,591.0,,21.0,,0.0,46.0,5.0,31.0,,
2020-04-04,FR,,,49.0,640.0,,21.0,,3.0,49.0,6.0,37.0,,
2020-04-05,FR,,,31.0,671.0,,20.0,,6.0,55.0,3.0,40.0,,
2020-04-06,FR,,,20.0,691.0,,19.0,,1.0,56.0,1.0,41.0,,
2020-04-07,FR,,,41.0,732.0,,22.0,,17.0,73.0,3.0,44.0,,
2020-04-08,FR,,,27.0,759.0,,22.0,,5.0,78.0,1.0,45.0,,
2020-04-09,FR,,,30.0,789.0,,20.0,,6.0,84.0,1.0,46.0,,
2020-04-10,FR,,,10.0,799.0,,19.0,,4.0,88.0,3.0,49.0,,
2020-04-11,FR,,,39.0,838.0,,20.0,,5.0,93.0,4.0,53.0,,
2020-04-12,FR,,,12.0,850.0,,19.0,,4.0,97.0,1.0,54.0,,
2020-04-13,FR,,,13.0,863.0,,17.0,,0.0,97.0,1.0,55.0,,
2020-04-14,FR,,,20.0,883.0,,14.0,,1.0,98.0,2.0,57.0,,
2020-04-15,FR,,,11.0,894.0,,16.0,,7.0,105.0,6.0,63.0,,
2020-04-16,FR,,,17.0,911.0,,15.0,,0.0,105.0,2.0,65.0,,
2020-04-17,FR,,,23.0,934.0,,13.0,,1.0,106.0,2.0,67.0,,
2020-04-18,FR,,,26.0,960.0,,11.0,,3.0,109.0,2.0,69.0,,
2020-04-19,FR,,,25.0,985.0,,12.0,,4.0,113.0,2.0,71.0,,
2020-04-20,FR,,,9.0,994.0,,11.0,,0.0,113.0,1.0,72.0,,
2020-04-21,FR,,,6.0,1000.0,,8.0,,2.0,115.0,2.0,74.0,,
2020-04-22,FR,,,11.0,1011.0,,5.0,,1.0,116.0,2.0,76.0,,
2020-04-23,FR,,,8.0,1019.0,,5.0,,2.0,118.0,0.0,76.0,,
2020-04-24,FR,,,7.0,1026.0,,8.0,,1.0,119.0,0.0,76.0,,
2020-04-25,FR,,,8.0,1034.0,,7.0,,0.0,119.0,0.0,76.0,,
2020-04-26,FR,,,4.0,1038.0,,5.0,,1.0,120.0,1.0,77.0,,
2020-04-27,FR,,,7.0,1045.0,,5.0,,0.0,120.0,1.0,78.0,,
2020-04-28,FR,,,4.0,1049.0,,5.0,,1.0,121.0,0.0,78.0,,
2020-04-29,FR,,,13.0,1062.0,,7.0,,2.0,123.0,0.0,78.0,,
2020-04-30,FR,,,13.0,1075.0,,6.0,,0.0,123.0,0.0,78.0,,
2020-05-01,FR,,,8.0,1083.0,,5.0,,0.0,123.0,0.0,78.0,,
2020-05-02,FR,,,14.0,1097.0,,4.0,,6.0,129.0,1.0,79.0,,
2020-05-03,FR,,,5.0,1102.0,,4.0,,1.0,130.0,0.0,79.0,,
2020-05-04,FR,,,5.0,1107.0,,4.0,,0.0,130.0,0.0,79.0,,
2020-05-05,FR,,,2.0,1109.0,,3.0,,1.0,131.0,1.0,80.0,,
2020-05-06,FR,,,4.0,1113.0,,5.0,,0.0,131.0,0.0,80.0,,
2020-05-07,FR,,,8.0,1121.0,,5.0,,3.0,134.0,0.0,80.0,,
2020-05-08,FR,,,2.0,1123.0,,5.0,,0.0,134.0,1.0,81.0,,
2020-05-09,FR,,,4.0,1127.0,,5.0,,0.0,134.0,1.0,82.0,,
2020-05-10,FR,,,5.0,1132.0,,4.0,,3.0,137.0,1.0,83.0,,
2020-05-11,FR,,,3.0,1135.0,,5.0,,0.0,137.0,0.0,83.0,,
2020-05-12,FR,,,9.0,1144.0,,6.0,,1.0,138.0,0.0,83.0,,
2020-05-13,FR,,,3.0,1147.0,,5.0,,1.0,139.0,1.0,84.0,,
2020-05-14,FR,,,2.0,1149.0,,5.0,,3.0,142.0,0.0,84.0,,
2020-05-15,FR,,,2.0,1151.0,,5.0,,1.0,143.0,0.0,84.0,,
2020-05-16,FR,,,1.0,1152.0,,5.0,,0.0,143.0,0.0,84.0,,
2020-05-17,FR,,,1.0,1153.0,,4.0,,1.0,144.0,0.0,84.0,,
2020-05-18,FR,,,0.0,1153.0,,4.0,,0.0,144.0,0.0,84.0,,
2020-05-19,FR,,,0.0,1153.0,,4.0,,0.0,144.0,0.0,84.0,,
2020-05-20,FR,,,5.0,1158.0,,4.0,,0.0,144.0,0.0,84.0,,
2020-05-21,FR,,,0.0,1158.0,,3.0,,2.0,146.0,0.0,84.0,,
2020-05-22,FR,,,0.0,1158.0,,3.0,,0.0,146.0,0.0,84.0,,
2020-05-23,FR,,,3.0,1161.0,,3.0,,0.0,146.0,0.0,84.0,,
2020-05-24,FR,,,1.0,1162.0,,3.0,,1.0,147.0,0.0,84.0,,
2020-05-25,FR,,,1.0,1163.0,,3.0,,1.0,148.0,0.0,84.0,,
2020-05-26,FR,,,0.0,1163.0,,3.0,,0.0,148.0,0.0,84.0,,
2020-05-27,FR,,,1.0,1164.0,,3.0,,0.0,148.0,0.0,84.0,,
2020-05-28,FR,,,1.0,1165.0,,3.0,,1.0,149.0,0.0,84.0,,
2020-05-29,FR,,,1.0,1166.0,,3.0,,0.0,149.0,0.0,84.0,,
2020-05-30,FR,,,0.0,1166.0,,3.0,,1.0,150.0,0.0,84.0,,
2020-05-31,FR,,,0.0,1166.0,,3.0,,0.0,150.0,0.0,84.0,,
2020-06-01,FR,,,0.0,1166.0,,3.0,,0.0,150.0,0.0,84.0,,
2020-06-02,FR,,,2.0,1168.0,,3.0,,0.0,150.0,0.0,84.0,,
2020-06-03,FR,,,1.0,1169.0,,3.0,,0.0,150.0,0.0,84.0,,
2020-06-04,FR,,,2.0,1171.0,,3.0,,0.0,150.0,0.0,84.0,,
2020-06-05,FR,,,2.0,1173.0,,2.0,,0.0,150.0,0.0,84.0,,
2020-06-06,FR,,,0.0,1173.0,,2.0,,0.0,150.0,0.0,84.0,,
2020-06-07,FR,,,2.0,1175.0,,2.0,,0.0,150.0,0.0,84.0,,
2020-06-08,FR,,,4.0,1179.0,,2.0,,0.0,150.0,0.0,84.0,,
2020-06-09,FR,,,0.0,1179.0,,1.0,,0.0,150.0,0.0,84.0,,
2020-06-10,FR,,,2.0,1181.0,,1.0,,0.0,150.0,0.0,84.0,,
2020-06-11,FR,,,1.0,1182.0,,1.0,,0.0,150.0,0.0,84.0,,
2020-06-12,FR,,,0.0,1182.0,,1.0,,0.0,150.0,0.0,84.0,,
2020-06-13,FR,,,4.0,1186.0,,1.0,,0.0,150.0,0.0,84.0,,
2020-06-14,FR,,,2.0,1188.0,,1.0,,0.0,150.0,0.0,84.0,,
2020-06-15,FR,,,0.0,1188.0,,1.0,,0.0,150.0,0.0,84.0,,
2020-06-16,FR,,,1.0,1189.0,,1.0,,0.0,150.0,0.0,84.0,,
2020-06-17,FR,,,1.0,1190.0,,1.0,,1.0,151.0,0.0,84.0,,
2020-06-18,FR,,,2.0,1192.0,,0.0,,0.0,151.0,0.0,84.0,,
2020-06-19,FR,,,1.0,1193.0,,0.0,,0.0,151.0,0.0,84.0,,
2020-06-20,FR,,,5.0,1198.0,,,,0.0,151.0,0.0,84.0,,
2020-06-21,FR,,,0.0,1198.0,,0.0,,0.0,151.0,0.0,84.0,,
2020-06-22,FR,,,0.0,1198.0,,0.0,,0.0,151.0,1.0,85.0,,
2020-06-23,FR,,,4.0,1202.0,,0.0,,1.0,152.0,0.0,85.0,,
2020-06-24,FR,,,8.0,1210.0,,0.0,,0.0,152.0,0.0,85.0,,
2020-06-25,FR,,,3.0,1213.0,,0.0,,0.0,152.0,0.0,85.0,,
2020-06-26,FR,,,5.0,1218.0,,0.0,,0.0,152.0,0.0,85.0,,
2020-06-27,FR,,,4.0,1222.0,,,,0.0,152.0,0.0,85.0,,
2020-06-28,FR,,,5.0,1227.0,,,,0.0,152.0,0.0,85.0,,
2020-06-29,FR,,,0.0,1227.0,,0.0,,0.0,152.0,0.0,85.0,,
2020-06-30,FR,,,0.0,1227.0,,0.0,,0.0,152.0,0.0,85.0,,
2020-07-01,FR,,,11.0,1238.0,,0.0,,0.0,152.0,0.0,85.0,,
2020-07-02,FR,,,8.0,1246.0,,0.0,,0.0,152.0,0.0,85.0,,
2020-07-03,FR,,,5.0,1251.0,,1.0,,0.0,152.0,0.0,85.0,,
2020-07-04,FR,,,3.0,1254.0,,1.0,,0.0,152.0,0.0,85.0,,
2020-07-05,FR,,,5.0,1259.0,,1.0,,0.0,152.0,0.0,85.0,,
2020-07-06,FR,,,2.0,1261.0,,1.0,,0.0,152.0,0.0,85.0,,
2020-07-07,FR,,,2.0,1263.0,,1.0,,0.0,152.0,0.0,85.0,,
2020-07-08,FR,,,3.0,1266.0,,1.0,,0.0,152.0,0.0,85.0,,
2020-07-09,FR,,,1.0,1267.0,,1.0,,0.0,152.0,0.0,85.0,,
2020-07-10,FR,,,4.0,1271.0,,1.0,,1.0,153.0,0.0,85.0,,
2020-07-11,FR,,,3.0,1274.0,,1.0,,2.0,155.0,0.0,85.0,,
2020-07-12,FR,,,5.0,1279.0,,1.0,,0.0,155.0,0.0,85.0,,
2020-07-13,FR,,,3.0,1282.0,,1.0,,0.0,155.0,0.0,85.0,,
2020-07-14,FR,,,0.0,1282.0,,1.0,,0.0,155.0,0.0,85.0,,
2020-07-15,FR,,,4.0,1286.0,,1.0,,0.0,155.0,0.0,85.0,,
2020-07-16,FR,,,4.0,1290.0,,1.0,,0.0,155.0,0.0,85.0,,
2020-07-17,FR,,,2.0,1292.0,,1.0,,0.0,155.0,0.0,85.0,,
2020-07-18,FR,,,8.0,1300.0,,1.0,,0.0,155.0,0.0,85.0,,
2020-07-19,FR,,,5.0,1305.0,,1.0,,0.0,155.0,0.0,85.0,,
2020-07-20,FR,,,7.0,1312.0,,1.0,,0.0,155.0,0.0,85.0,,
2020-07-21,FR,,,1.0,1313.0,,1.0,,1.0,156.0,0.0,85.0,,
2020-07-22,FR,,,6.0,1319.0,,1.0,,0.0,156.0,0.0,85.0,,
2020-07-23,FR,,,1.0,1320.0,,1.0,,0.0,156.0,0.0,85.0,,
2020-07-24,FR,,,3.0,1323.0,,1.0,,0.0,156.0,0.0,85.0,,
2020-07-25,FR,,,4.0,1327.0,,1.0,,1.0,157.0,0.0,85.0,,
2020-07-26,FR,,,1.0,1328.0,,1.0,,0.0,157.0,0.0,85.0,,
2020-07-27,FR,,,1.0,1329.0,,1.0,,0.0,157.0,0.0,85.0,,
2020-07-28,FR,,,4.0,1333.0,,1.0,,0.0,157.0,0.0,85.0,,
2020-07-29,FR,,,7.0,1340.0,,1.0,,0.0,157.0,0.0,85.0,,
2020-07-30,FR,,,10.0,1350.0,,1.0,,0.0,157.0,0.0,85.0,,
2020-07-31,FR,,,8.0,1358.0,,1.0,,0.0,157.0,0.0,85.0,,
2020-08-01,FR,,,3.0,1361.0,,1.0,,0.0,157.0,0.0,85.0,,
2020-08-02,FR,,,5.0,1366.0,,1.0,,1.0,158.0,0.0,85.0,,
2020-08-03,FR,,,2.0,1368.0,,2.0,,0.0,158.0,0.0,85.0,,
2020-08-04,FR,,,0.0,1368.0,,1.0,,0.0,158.0,0.0,85.0,,
2020-08-05,FR,,,8.0,1376.0,,1.0,,0.0,158.0,0.0,85.0,,
2020-08-06,FR,,,5.0,1381.0,,1.0,,0.0,158.0,0.0,85.0,,
2020-08-07,FR,,,4.0,1385.0,,1.0,,0.0,158.0,0.0,85.0,,
2020-08-08,FR,,,1.0,1386.0,,1.0,,0.0,158.0,0.0,85.0,,
2020-08-09,FR,,,6.0,1392.0,,1.0,,0.0,158.0,0.0,85.0,,
2020-08-10,FR,,,5.0,1397.0,,1.0,,0.0,158.0,0.0,85.0,,
2020-08-11,FR,,,4.0,1401.0,,1.0,,0.0,158.0,0.0,85.0,,
2020-08-12,FR,,,8.0,1409.0,,1.0,,0.0,158.0,0.0,85.0,,
2020-08-13,FR,,,4.0,1413.0,,1.0,,0.0,158.0,0.0,85.0,,
2020-08-14,FR,,,3.0,1416.0,,1.0,,0.0,158.0,0.0,85.0,,
2020-08-15,FR,,,10.0,1426.0,,1.0,,0.0,158.0,0.0,85.0,,
2020-08-16,FR,,,7.0,1433.0,,1.0,,0.0,158.0,0.0,85.0,,
2020-08-17,FR,,,3.0,1436.0,,1.0,,0.0,158.0,0.0,85.0,,
2020-08-18,FR,,,6.0,1442.0,,1.0,,0.0,158.0,0.0,85.0,,
2020-08-19,FR,,,17.0,1459.0,,1.0,,0.0,158.0,0.0,85.0,,
2020-08-20,FR,,,13.0,1472.0,,1.0,,2.0,160.0,0.0,85.0,,
2020-08-21,FR,,,23.0,1495.0,,0.0,,0.0,160.0,0.0,85.0,,
2020-08-22,FR,,,29.0,1524.0,,1.0,,0.0,160.0,0.0,85.0,,
2020-08-23,FR,,,33.0,1557.0,,1.0,,0.0,160.0,0.0,85.0,,
2020-08-24,FR,,,11.0,1568.0,,1.0,,0.0,160.0,0.0,85.0,,
2020-08-25,FR,,,10.0,1578.0,,0.0,,0.0,160.0,0.0,85.0,,
2020-08-26,FR,,,24.0,1602.0,,0.0,,0.0,160.0,0.0,85.0,,
2020-08-27,FR,,,18.0,1620.0,,0.0,,0.0,160.0,0.0,85.0,,
2020-08-28,FR,,,21.0,1641.0,,0.0,,0.0,160.0,0.0,85.0,,
2020-08-29,FR,,,20.0,1661.0,,0.0,,2.0,162.0,0.0,85.0,,
2020-08-30,FR,,,25.0,1686.0,,1.0,,0.0,162.0,0.0,85.0,,
2020-08-31,FR,,,7.0,1693.0,,1.0,,0.0,162.0,0.0,85.0,,
2020-09-01,FR,,,17.0,1710.0,,0.0,,1.0,163.0,0.0,85.0,,
2020-09-02,FR,,,27.0,1737.0,,0.0,,0.0,163.0,0.0,85.0,,
2020-09-03,FR,,,35.0,1772.0,,1.0,,0.0,163.0,0.0,85.0,,
2020-09-04,FR,,,34.0,1806.0,,1.0,,0.0,163.0,0.0,85.0,,
2020-09-05,FR,,,21.0,1827.0,,1.0,,1.0,164.0,0.0,85.0,,
2020-09-06,FR,,,55.0,1882.0,,1.0,,0.0,164.0,2.0,87.0,,
2020-09-07,FR,,,24.0,1906.0,,1.0,,0.0,164.0,0.0,87.0,,
2020-09-08,FR,,,22.0,1928.0,,0.0,,0.0,164.0,1.0,88.0,,
2020-09-09,FR,,,54.0,1982.0,,0.0,,0.0,164.0,0.0,88.0,,
2020-09-10,FR,,,43.0,2025.0,,0.0,,0.0,164.0,0.0,88.0,,
2020-09-11,FR,,,20.0,2045.0,,2.0,,0.0,164.0,0.0,88.0,,
2020-09-12,FR,,,36.0,2081.0,,1.0,,0.0,164.0,0.0,88.0,,
2020-09-13,FR,,,33.0,2114.0,,1.0,,0.0,164.0,0.0,88.0,,
2020-09-14,FR,,,19.0,2133.0,,2.0,,0.0,164.0,0.0,88.0,,
2020-09-15,FR,,,26.0,2159.0,,2.0,,1.0,165.0,0.0,88.0,,
2020-09-16,FR,,,29.0,2188.0,,1.0,,1.0,166.0,7.0,95.0,,
2020-09-17,FR,,,18.0,2206.0,,1.0,,0.0,166.0,2.0,97.0,,
2020-09-18,FR,,,27.0,2233.0,,2.0,,2.0,168.0,1.0,98.0,,
2020-09-19,FR,,,37.0,2270.0,,2.0,,1.0,169.0,3.0,101.0,,
2020-09-20,FR,,,16.0,2286.0,,2.0,,2.0,171.0,0.0,101.0,,
2020-09-21,FR,,,7.0,2293.0,,3.0,,0.0,171.0,0.0,101.0,,
2020-09-22,FR,,,30.0,2323.0,,3.0,,0.0,171.0,0.0,101.0,,
2020-09-23,FR,,,13.0,2336.0,,2.0,,0.0,171.0,1.0,102.0,,
2020-09-24,FR,,,8.0,2344.0,,2.0,,1.0,172.0,0.0,102.0,,
2020-09-25,FR,,,17.0,2361.0,,3.0,,1.0,173.0,0.0,102.0,,
2020-09-26,FR,,,18.0,2379.0,,3.0,,0.0,173.0,0.0,102.0,,
2020-09-27,FR,,,18.0,2397.0,,3.0,,0.0,173.0,0.0,102.0,,
2020-09-28,FR,,,3.0,2400.0,,3.0,,0.0,173.0,0.0,102.0,,
2020-09-29,FR,,,15.0,2415.0,,2.0,,0.0,173.0,0.0,102.0,,
2020-09-30,FR,,,16.0,2431.0,,2.0,,1.0,174.0,0.0,102.0,,
2020-10-01,FR,,,25.0,2456.0,,2.0,,0.0,174.0,0.0,102.0,,
2020-10-02,FR,,,24.0,2480.0,,2.0,,1.0,175.0,0.0,102.0,,
2020-10-03,FR,,,24.0,2504.0,,1.0,,1.0,176.0,0.0,102.0,,
2020-10-04,FR,,,26.0,2530.0,,1.0,,0.0,176.0,0.0,102.0,,
2020-10-05,FR,,,11.0,2541.0,,1.0,,0.0,176.0,0.0,102.0,,
2020-10-06,FR,,,38.0,2579.0,,1.0,,1.0,177.0,0.0,102.0,,
2020-10-07,FR,,,46.0,2625.0,,1.0,,0.0,177.0,0.0,102.0,,
2020-10-08,FR,,,49.0,2674.0,,1.0,,0.0,177.0,0.0,102.0,,
2020-10-09,FR,,,78.0,2752.0,,2.0,,0.0,177.0,0.0,102.0,,
2020-10-10,FR,,,144.0,2896.0,,1.0,,0.0,177.0,0.0,102.0,,
2020-10-11,FR,,,68.0,2964.0,,1.0,,2.0,179.0,1.0,103.0,,
2020-10-12,FR,,,91.0,3055.0,,1.0,,1.0,180.0,0.0,103.0,,
2020-10-13,FR,,,107.0,3162.0,,2.0,,2.0,182.0,1.0,104.0,,
2020-10-14,FR,,,138.0,3300.0,,3.0,,1.0,183.0,1.0,105.0,,
2020-10-15,FR,,,151.0,3451.0,,3.0,,2.0,185.0,1.0,106.0,,
2020-10-16,FR,,,158.0,3609.0,,3.0,,4.0,189.0,0.0,106.0,,
2020-10-17,FR,,,180.0,3789.0,,5.0,,1.0,190.0,0.0,106.0,,
2020-10-18,FR,,,223.0,4012.0,,5.0,,1.0,191.0,1.0,107.0,,
2020-10-19,FR,,,208.0,4220.0,,6.0,,0.0,191.0,0.0,107.0,,
2020-10-20,FR,,,235.0,4455.0,,5.0,,2.0,193.0,1.0,108.0,,
2020-10-21,FR,,,282.0,4737.0,,6.0,,2.0,195.0,2.0,110.0,,
2020-10-22,FR,,,306.0,5043.0,,5.0,,3.0,198.0,0.0,110.0,,
2020-10-23,FR,,,493.0,5536.0,,7.0,,7.0,205.0,2.0,112.0,,
2020-10-24,FR,,,473.0,6009.0,,10.0,,8.0,213.0,4.0,116.0,,
2020-10-25,FR,,,296.0,6305.0,,13.0,,4.0,217.0,2.0,118.0,,
2020-10-26,FR,,,486.0,6791.0,,10.0,,1.0,218.0,1.0,119.0,,
2020-10-27,FR,,,485.0,7276.0,,12.0,,6.0,224.0,2.0,121.0,,
2020-10-28,FR,,,601.0,7877.0,,11.0,,9.0,233.0,2.0,123.0,,
2020-10-29,FR,,,541.0,8418.0,,16.0,,11.0,244.0,6.0,129.0,,
2020-10-30,FR,,,789.0,9207.0,,16.0,,13.0,257.0,4.0,133.0,,
2020-10-31,FR,,,686.0,9893.0,,17.0,,8.0,265.0,3.0,136.0,,
2020-11-01,FR,,,514.0,10407.0,,19.0,,4.0,269.0,4.0,140.0,,
2020-11-02,FR,,,508.0,10915.0,,18.0,,3.0,272.0,8.0,148.0,,
2020-11-03,FR,,,643.0,11558.0,,19.0,,13.0,285.0,8.0,156.0,,
2020-11-04,FR,,,806.0,12364.0,,22.0,,11.0,296.0,13.0,169.0,,
2020-11-05,FR,,,874.0,13238.0,,23.0,,20.0,316.0,7.0,176.0,,
2020-11-06,FR,,,676.0,13914.0,,24.0,,15.0,331.0,7.0,183.0,,
2020-11-07,FR,,,708.0,14622.0,,22.0,,17.0,348.0,18.0,201.0,,
2020-11-08,FR,,,427.0,15049.0,,24.0,,17.0,365.0,0.0,201.0,,
2020-11-09,FR,,,313.0,15362.0,,25.0,,7.0,372.0,18.0,219.0,,
2020-11-10,FR,,,594.0,15956.0,,24.0,,10.0,382.0,7.0,226.0,,
2020-11-11,FR,,,594.0,16550.0,,23.0,,15.0,397.0,7.0,233.0,,
2020-11-12,FR,,,506.0,17056.0,,23.0,,20.0,417.0,5.0,238.0,,
2020-11-13,FR,,,438.0,17494.0,,21.0,,11.0,428.0,15.0,253.0,,
2020-11-14,FR,,,351.0,17845.0,,21.0,,24.0,452.0,8.0,261.0,,
2020-11-15,FR,,,154.0,17999.0,,23.0,,6.0,458.0,8.0,269.0,,
2020-11-16,FR,,,209.0,18208.0,,22.0,,3.0,461.0,8.0,277.0,,
2020-11-17,FR,,,227.0,18435.0,,20.0,,9.0,470.0,6.0,283.0,,
2020-11-18,FR,,,313.0,18748.0,,26.0,,15.0,485.0,10.0,293.0,,
2020-11-19,FR,,,300.0,19048.0,,24.0,,15.0,500.0,5.0,298.0,,
2020-11-20,FR,,,173.0,19221.0,,23.0,,11.0,511.0,5.0,303.0,,
2020-11-21,FR,,,133.0,19354.0,,23.0,,12.0,523.0,5.0,308.0,,
2020-11-22,FR,,,94.0,19448.0,,23.0,,5.0,528.0,4.0,312.0,,
2020-11-23,FR,,,235.0,19683.0,,22.0,,1.0,529.0,11.0,323.0,,
2020-11-24,FR,,,148.0,19831.0,,21.0,,14.0,543.0,3.0,326.0,,
2020-11-25,FR,,,152.0,19983.0,,19.0,,4.0,547.0,4.0,330.0,,
2020-11-26,FR,,,145.0,20128.0,,19.0,,9.0,556.0,6.0,336.0,,
2020-11-27,FR,,,105.0,20233.0,,20.0,,11.0,567.0,0.0,336.0,,
2020-11-28,FR,,,111.0,20344.0,,18.0,,13.0,580.0,4.0,340.0,,
2020-11-29,FR,,,50.0,20394.0,,18.0,,9.0,589.0,0.0,340.0,,
2020-11-30,FR,,,102.0,20496.0,,20.0,,0.0,589.0,5.0,345.0,,
2020-12-01,FR,,,136.0,20632.0,,17.0,,10.0,599.0,4.0,349.0,,
2020-12-02,FR,,,152.0,20784.0,,17.0,,6.0,605.0,2.0,351.0,,
2020-12-03,FR,,,125.0,20909.0,,16.0,,4.0,609.0,6.0,357.0,,
2020-12-04,FR,,,115.0,21024.0,,15.0,,6.0,615.0,0.0,357.0,,
2020-12-05,FR,,,101.0,21125.0,,15.0,,8.0,623.0,0.0,357.0,,
2020-12-06,FR,,,68.0,21193.0,,16.0,,0.0,623.0,2.0,359.0,,
2020-12-07,FR,,,86.0,21279.0,,16.0,,4.0,627.0,4.0,363.0,,
2020-12-08,FR,,,93.0,21372.0,,18.0,,6.0,633.0,1.0,364.0,,
2020-12-09,FR,,,116.0,21488.0,,16.0,,2.0,635.0,6.0,370.0,,
2020-12-10,FR,,,101.0,21589.0,,15.0,,4.0,639.0,0.0,370.0,,
2020-12-11,FR,,,111.0,21700.0,,14.0,,3.0,642.0,3.0,373.0,,
2020-12-12,FR,,,98.0,21798.0,,16.0,,3.0,645.0,3.0,376.0,,
2020-12-13,FR,,,68.0,21866.0,,17.0,,0.0,645.0,1.0,377.0,,
2020-12-14,FR,,,92.0,21958.0,,14.0,,0.0,645.0,4.0,381.0,,
2020-12-15,FR,,,95.0,22053.0,,16.0,,4.0,649.0,2.0,383.0,,
2020-12-16,FR,,,88.0,22141.0,,16.0,,4.0,653.0,3.0,386.0,,
2020-12-17,FR,,,83.0,22224.0,,14.0,,7.0,660.0,3.0,389.0,,
2020-12-18,FR,,,78.0,22302.0,,11.0,,0.0,660.0,2.0,391.0,,
2020-12-19,FR,,,93.0,22395.0,,10.0,,4.0,664.0,4.0,395.0,,
2020-12-20,FR,,,68.0,22463.0,,11.0,,2.0,666.0,1.0,396.0,,
2020-12-21,FR,,,67.0,22530.0,,13.0,,0.0,666.0,1.0,397.0,,
2020-12-22,FR,,,95.0,22625.0,,13.0,,7.0,673.0,2.0,399.0,,
2020-12-23,FR,,,90.0,22715.0,,12.0,,2.0,675.0,2.0,401.0,,
2020-12-24,FR,,,125.0,22840.0,,10.0,,3.0,678.0,0.0,401.0,,
2020-12-25,FR,,,48.0,22888.0,,12.0,,2.0,680.0,0.0,401.0,,
2020-12-26,FR,,,46.0,22934.0,,10.0,,3.0,683.0,0.0,401.0,,
2020-12-27,FR,,,61.0,22995.0,,10.0,,0.0,683.0,0.0,401.0,,
2020-12-28,FR,,,57.0,23052.0,,11.0,,2.0,685.0,0.0,401.0,,
2020-12-29,FR,,,96.0,23148.0,,10.0,,4.0,689.0,7.0,408.0,,
2020-12-30,FR,,,95.0,23243.0,,10.0,,5.0,694.0,0.0,408.0,,
2020-12-31,FR,,,89.0,23332.0,,11.0,,1.0,695.0,1.0,409.0,,
2021-01-01,FR,,,48.0,23380.0,,11.0,,2.0,697.0,0.0,409.0,,
2021-01-02,FR,,,65.0,23445.0,,10.0,,0.0,697.0,2.0,411.0,,
2021-01-03,FR,,,77.0,23522.0,,10.0,,0.0,697.0,0.0,411.0,,
2021-01-04,FR,,,85.0,23607.0,,10.0,,0.0,697.0,1.0,412.0,,
2021-01-05,FR,,,120.0,23727.0,,12.0,,6.0,703.0,0.0,412.0,,
2021-01-06,FR,,,115.0,23842.0,,11.0,,3.0,706.0,2.0,414.0,,
2021-01-07,FR,,,83.0,23925.0,,11.0,,1.0,707.0,1.0,415.0,,
2021-01-08,FR,,,99.0,24024.0,,11.0,,1.0,708.0,0.0,415.0,,
2021-01-09,FR,,,85.0,24109.0,,11.0,,0.0,708.0,2.0,417.0,,
2021-01-10,FR,,,41.0,24150.0,,10.0,,2.0,710.0,1.0,418.0,,
2021-01-11,FR,,,71.0,24221.0,,9.0,,0.0,710.0,3.0,421.0,,
2021-01-12,FR,,,96.0,24317.0,,8.0,,3.0,713.0,0.0,421.0,,
2021-01-13,FR,,,79.0,24396.0,,8.0,,4.0,717.0,3.0,424.0,,
2021-01-14,FR,,,94.0,24490.0,,7.0,,5.0,722.0,0.0,424.0,,
